,0,1,2,3,4,5
132,2.8,Manoj Shidheshwari Tiwari,"Shabbir Ahmed, Kumaar, Ashiesh Pandit",Three harassed female employees fear they have killed their very-much-alive boss and try to dispose off the dead body of an unknown male.,104,Hello Darling
133,5.7,Olivier Dahan,Olivier Dahan,"A wheelchair-bound former singer and her best friend embark on a road trip from Kansas to New Orleans, Louisiana.",102,Nuestra canción de amor
134,6.2,George Hickenlooper,Norman Snider,"La historia de cómo Jack Abramoff, un poderoso y corrupto lobbista republicano, se enriqueció mediante múltiples fraudes y numerosos sobornos que realizó aprovechándose de las tribus nativas a quienes representaba en el Congreso.",108,Corrupción en el poder
135,4.4,Milap Zaveri,Sameer,"Rejected by the woman he loves, a man must find true love for an amazon from Venus.",94,Jaane Kahan Se Aayi Hai
136,5.5,Tim Allen,Judd Pillot,A recently paroled ex-con who has trouble adjusting to the wacky normalcy of life outside of prison. He has spent the last three years behind bars after getting caught committing a crime and taking the rap for his much more dangerous pal.,96,Mi loca familia
137,6.2,Thor Freudenthal,Jackie Filgo,"Las aventuras de un niño de 12 años que acaba empezar el instituto, donde tiene que aprender las consecuencias y responsabilidades de superar el año con éxito.",94,El diario de Greg
138,6.8,Ricky Gervais,Ricky Gervais,Las vidas de tres jóvenes amigos de la clase trabajadora en un sórdido suburbio de Reading durante la década de 1970.,95,Cruce de destinos
139,No tiene datos,April Shih,"Cassandra Ristaino, April Shih",Five up-and-coming life coaches attend the 2008 Global Coaching Federation Conference and Summit where they are vying for the coveted Emerging Visionary Life Coach of the Year Award.,No tiene datos,"You, Only Better..."
140,6.1,Michael Mohan,"Anthony Deptula, Stephen Hale, Michael Mohan",A coming of age comedy about two guys who are way too old to be coming of age.,90,One Too Many Mornings
141,4.6,Rachel Grubb,"Rachel Grubb, Josh Le, Suer","Ellen Farnsby is a modern-day Scheherazade. And if she doesn't tell the story of a lifetime, someone else will be writing her obituary. She is kidnapped by Paige, a failed novelist with an ax to grind. Jeremy is a video store clerk whose one talent is fooling himself, and others, that he's an artist. He and a pop junkie of a detective named Lydecker are hunting for El... Leer todo",No tiene datos,Why Am I in a Box?
142,7.0,Maverick Relova,No tiene datos,No tiene datos,No tiene datos,Maverick and Ariel's First Ever Ever Movie Hollywood or Else... (Ang pinakamahabang title ng movie sa balat ng lupa)
143,8.3,Gerardo Flores Villarreal,Pancho Villa,No tiene datos,130,Las Angeles
144,8.2,Thomas McCue,"Thomas Mc, Cue","For almost thirty years Ned Randall has been trying to make it as an Actor, now in his forties his biggest claim to fame is playing a corpse in Taggart. Always believing that his big break is just around the corner he is affectionately referred to as Next Time Ned by his friends, family and the local community. However 'lady luck' may be on Ned's side as a documentary... Leer todo",76,Next Time Ned
145,3.6,Steven Calcote,"Steven Calcote, Stuart J. Levy","Mockumentary/Comedy tracking the meteoric rise of the glorious evil-vanquisher-turned-celebrity, Van Von Hunter.",96,Van Von Hunter
146,5.7,Kirk Bowman,Kirk Bowman,"After neutralizing the original curse, Guido, the jewel smuggler who was the only gangster to survive the shoot out in the warehouse, has learned that the spirits of those who were deceased in the gunfight have returned to once again torment the ladies. Guido must know gather himself and figure out who is responsible for the black magic that has brought back the curse... Leer todo",107,Snatched!
147,7.4,Loren E. Chadima,Mark Morgan,"Based on a true story - A struggling screenwriter, Jim Langton, tries to get his first movie, a western, produced. He finally finds financing from a rich Texas oil man, but with one stipulation, his lazy teenage son, Junior, has to be apart of it.",82,Creative Differences
148,6.8,Felix Limardo,Ron Willens,"A father is preparing himself for his daughters dance competition, sees a little girl about to get run over by a car so he saves her, for his good dead he is visited by The messenger and she gives him one wish.",104,One Wish
149,5.3,Alan Poul,Kate Angelo,Una mujer concibe gemelos a través de una inseminación artificial. Ese mismo día conoce al hombre de sus sueños.,104,El plan B
150,5.3,Marilyn Agrelo,Pamela Falk,"Mona Gray es una solitaria de 20 años que, de niña, recurrió a las matemáticas para salvarse después de que su padre se enfermara. Ahora enseña la asignatura y debe ayudar a sus alumnos a superar sus propias crisis.",96,Una señal invisible
151,5.1,Anthony Bell,Steve Moore,"Dos jóvenes lobos en extremos opuestos del orden social de su manada son arrojados juntos a una tierra extranjera y se necesitan mutuamente para volver a casa, pero el amor lo complica todo.",90,Alpha y Omega
152,6.8,Marc Clebanoff,Tim Gallagher,"Gerald was dropped on his head at birth. At 30, he is living with his mother when she suddenly dies. He carries her ashes with him in a ceramic doll. When the doll is stolen, he enlists the help of Helen, but things go awry; he must choose - mother's ashes or Helen's life.",88,Gerald
153,6.4,Amedeo D'Adamo,Amedeo D'Adamo,No tiene datos,No tiene datos,The Wrong Hands
154,6.8,Abram Makowka,Abram Makowka,A small town guy tries to decide between staying with his current girlfriend or going back to his psycho ex.,81,Tug
155,6.4,Anand Tucker,Deborah Kaplan,"Anna Brady tiene previsto viajar a Dublín para pedirle matrimonio a su novio Jeremy el 29 de febrero, día bisiesto, ya que, según la tradición irlandesa, un hombre que recibe una propuesta de matrimonio en un día bisiesto debe aceptarla.",100,Tenías que ser tú
156,No tiene datos,Michael Ashley,No tiene datos,No tiene datos,No tiene datos,"Yeah, I Blew Up the Internet"
157,3.1,Mohammad Banki,Hossein Mesghali,No tiene argumento,105,Dou Khahar
158,3.5,Patrick Sayre,Cole Taylor,"When four early teenagers fall in love with their friend's mother, their homework isn't the only thing that starts to get hard! Enter prepubescent sexual angst with Tommy, Mark, Roland, and Juan as they search for manhood and try to land a woman that's not only out of their league, but in a whole other ball game.",85,Stacy's Mom
159,5.9,Malcolm Venville,Sacha Gervasi,"Released from prison for a crime he didn't commit, an ex-con targets the same bank he was sent away for robbing.",108,Henry's Crime
160,3.5,Daniel Peterson,"Wakelin Mc, Neel, Daniel Peterson","An innocent college couple unknowingly become involved in their Professor's illicit research into the manipulation of love and his recreation of the elusive ""Cupid's Arrow"".",85,Cupid's Arrow
161,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
162,6.3,Nicholas Stoller,Nicholas Stoller,Un interno de la compañía discográfica es contratado para acompañar a la estrella de rock británica fuera de control Aldous Snow a un concierto en el Teatro Griego de Los Ángeles.,109,Todo sobre mi desmadre
163,6.5,Lije Sarki,M. Sarki,"A brick salesman and an ex male-exotic-dancer trained in the martial arts argue on sex, religion, life on other planets, Hitler, Samuel Beckett, a severely injured dog, and early childhood behavior in a family style Mexican restaurant in the South.",72,Alphonso Bow
164,3.8,Zachary Snygg,"Ken Del Vecchio, Michael Borao","A film about Jesus, Santa Claus and a guy named Chris, all living together.",No tiene datos,Three Chris's
165,4.6,Johan Kling,Johan Kling,A comical fresco on human misdemeanors and betrayals... A film about our right to not be perfect.,105,Puss
166,7.5,Dwight Brooks,Donna Brooks,No tiene argumento,102,Mad Mad Wagon Party
167,6.4,Steve Pink,Josh Heald,"Una máquina del tiempo averiada en una estación de esquí lleva a un hombre a 1986 con sus dos amigos y sobrino, donde deben revivir una noche fatídica y no cambiar nada para asegurarse de que nazca el sobrino.",99,Jacuzzi al pasado
168,6.5,Todd Phillips,Alan R. Cohen,"Peter Highman espera su primer hijo, y tiene que aceptar un viaje en coche con el aspirante a actor Ethan Tremblay para llegar a tiempo al nacimiento.",95,Salidos de cuentas
169,6.2,Amber Benson,Ben Acker,"A man discovers a universal threat to his life, job and the planet.",98,Drones
170,2.6,Steven Ayromlooi,Huriyyah Muhammad,"This intelligent romantic comedy chronicles the socio-economic ascent of Derek Scott. Derek has spent his entire life plotting a course for his success. His diligence is about to pay off when he happens upon an unexpected detour. This ""road less traveled"" intrigues Derek so much so that he considers throwing away his entire well orchestrated life to experience the one... Leer todo",80,My Girlfriend's Back
171,6.1,Noah Baumbach,Jennifer Jason Leigh,"Un hombre de Los Ángeles, mudado a Nueva York hace años, regresa a Los Ángeles para redescubrir su vida mientras cuida a su hermano. Pronto descubre la química entre él y la asistente de su hermano.",107,Greenberg
172,6.0,Robert McCaskill,"Robert Mc, Caskill",Heterosexuals follows three couples as they navigate romance in the Big Apple while managing an ever-increasing series of personal hurdles. Rhonda and Nick are old friends who always share the details of their romantic disasters. A new one is born when they decide to cross that boundary with the promise of not falling in love with each other. Akey and Elia just can't ... Leer todo,86,Heterosexuals
173,6.7,Jonathan Lynn,Lucinda Coxon,"Un asesino a sueldo intenta retirarse, pero una hermosa ladrona puede cambiar sus planes.",98,Blanco escurridizo
174,4.1,Scott Culver,Dennis Kao,"When Andy hears his girlfriend Lauren sigh after sex, he panics. After getting fruitless help from friends, porn stars and tantric experts, he finally realizes that in order to give Lauren the ""O"" word, he first needs to say the ""L"" word.",91,How to Make Love to a Woman
175,8.2,Dattaram Tawde,Kishori AmbiyeMakarand AnaspureVijay Chavan,No tiene datos,129,Khurchi Samrat
176,6.4,Jean-Claude Janer,"Hélène Angel, Jean-Claude Janer, Agnès de Sacy",Emma consumed with fantasies must grow up quickly. To live at last.,78,Les nuits de Sister Welsh
177,5.2,Chil Kong,"Doris Baizley, Chil Kong, Ken Narasaki",A struggling Asian American Theater company decides to put on a production of Gilbert & Sullivan's The Mikado.,No tiene datos,The Mikado Project
178,2.9,Jennifer Lynch,Jennifer Lynch,Based on the Far Eastern myth of the snake woman who is able to take on human form.,98,Hisss
179,7.0,Robert Schwentke,Jon Hoeber,"Cuando su pacífica vida se ve amenazada por un asesino de alta tecnología, el exagente de operaciones encubiertas Frank Moses vuelve a reunir a su antiguo equipo en un último esfuerzo por sobrevivir y descubrir a sus agresores.",111,RED
180,5.7,John Stalberg Jr.,Erik Linthorst,"A high school valedictorian who gets baked with the local stoner finds himself the subject of a drug test. The situation causes him to concoct an ambitious plan to get his entire graduating class to face the same fate, and fail.",99,High School
181,6.5,Markus Goller,Oliver Ziegenbalg,"A young man from East Germany travels to San Francisco to search for his father, who fled 12 years ago.",110,Friendship!
182,6.4,Jonathan Segal,Talton Wingate,A troubled high-school kid pretending to be dying of cancer confronts problems with his new girlfriend and terminally ill father as he struggles with his daily existence.,99,Norman
