,0,1,2,3,4,5
121,7.3,Nicolas Winding Refn,Nicolas Winding Refn,"Tonny vuelve a salir de la cárcel. Esta vez tiene la mente puesta en cambiar su maltrecha vida, pero es más fácil decirlo que hacerlo.",100,Con las manos ensangrentadas
122,6.8,Ludi Boeken,Michael A. Lerner,"Alex Randal (Stephen Moyer), a young reporter on the make, decides, without knowing anything about the situation, to go to Beirut on October 23, 1983, when he hears a radio report about suicide trucks exploding on both an American base and a French base, resulting in the deaths of hundreds of soldiers. Seduced by a gifted and enigmatic photographer, Julia Muller (Anne... Leer todo",103,Deadlines
123,4.3,Srinivas Bhashyam,"Srinivas Bhashyam, Anurag Kashyap",A struggling actress and her divorcee roommate attempt to blackmail a notorious thief they accidentally overhear confessing a robbery to his girlfriend. Their attempts at extortion begin to unravel when the robbers refuse to play along.,139,Paisa Vasool
124,5.6,Siddique,"Gokula Krishnan, Siddique","Prabhakar and Bhavani are deeply in love with each other. However, lovers turn enemies when Prabhakar's father is falsely accused of killing Bhavani's father.",No tiene datos,Engal Anna
125,5.5,Ji-hoon Kim,"Ji-hoon Kim, Su-nam Lee, Hyeon Na",A detective goes undercover and poses as a gangster to infiltrate a powerful criminal organization connected to a large drug deal.,110,Mokponeun hangguda
126,2.7,Gábor Oláh J.,Gábor Oláh J.Gábor Révész,No tiene argumento,No tiene datos,"Rap, revü, Rómeó"
127,5.5,David Kebo,David Kebo,"Four friends head to the desert to attend a winter rave. Instead, it turns into the trip to hell when they meet up with a couple of bad locals.",96,Mojave
128,5.2,Noam Gonick,Noam Gonick,"Killer cop smack-downs, hell-raising hoods, lascivious foster moms and trannies packin'heat come together in this uproarious, unnervingly real landmark film where thug membership comes at mortal costs. Soundtrack feat. Dead Indians, War Party, Rezofficial, Winnipeg's filthiest, Stinkmitt, Hellnback Directed by Noam Gonick",93,Stryker
129,4.8,Patrick Leung,Kin Chung Chan,"In the mythical land of Huadu, Charcoal Head, a humble boy born to rule an empire must undertake his journey to claim his throne. It is an epic action adventure combining romance, fantasy, comedy and cutting edge Hong Kong style martial artistry.",106,Crónicas de Huadu
130,3.6,Martin Jay Weiss,"D.B. Farmer, Andy Hurst",An American muay-thai fighter in Thailand must join forces with a group of vampire hunters to track down and kill a vampire lord who has kidnapped his gilfriend.,84,Vampiros 3: El retorno
131,6.3,Ryûhei Kitamura,Isao Kiriyama,"Godzilla viaja alrededor del mundo luchando contra viejos enemigos, y contra una nueva amenaza, la criatura llamada Monster X. Un proyecto que celebra los 50 años de Godzilla.",125,Gojira: Fainaru uôzu
132,6.3,Jayaraj,"Jayaraj, Iqbal Kuttippuram",Four Engineering students take it as their duty to fight against injustice in their own peculiar way believing that they have to react to any social prejudices that they come across.,No tiene datos,4 the People
133,8.4,Anurag Kashyap,Anurag Kashyap,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.",143,Black Friday
134,4.6,Juan Frausto,"Juan Frausto, David J. Miller","In the gang infested neighborhoods nearby Chicago's Little Village, Raul follows in the footsteps of his older brother Freddy. Raul's destiny as a member of the Latin Crowns street gang seems predetermined, but when he falls in love with an innocent young woman and his brother is shot under questionable circumstances, Raul decides to leave the gang. This quest to go s... Leer todo",94,Once Upon a Time in the Hood
135,5.9,Tasos Psarras,Tasos Psarras,"A 50 year old journalist, son of a civil war hero, who died fighting for the right forces is shattered, when he recognizes him in a documentary, fighting for the communists. He starts searching for the truth, despite his family's objections, who fear that they will lose privileges if the status of the dead changes after the search.",98,I skoni pou peftei
136,4.6,Shaji Kailas,T.A. Shahid,Pulikattil Charly (Mohanlal) is a honest man who is forced to spend most of his time trying to sort out the mess left behind by his late father Pultikattil Mathan,143,Natturajavu
137,5.4,Lasse Spang Olsen,Nikolaj Peyk,"Boxing trainer Claus works a second job as a collector for loan shark Holger in order to pay off his own debts. He is assisted by Igor, a 'Jaws'-like tough guy. Trouble arises when Claus falls in love with hot-tempered Laura.",86,Inkasso
138,7.7,John Azpilicueta,"John Azpilicueta, Warren Duenas, Randy White","Haunted by his past, a poetic gangster has to survive the hardships getting out of the neighborhood as the barrio drug lord hires a hitman to pit his crew against a rival gang. Choices must be made between his new Familia and his childhood friends.",80,The Neighborhood
139,4.2,V.M. Vinu,Mani Shornnur,Devan an honest farmer and recipient of karshaka sree award is in a run for his life after getting into fight with local rowdy.His life changes when he finds out he has a doppelganger with exact opposite character of him and interchange their lives with eachother.,142,Mayilattam
140,6.9,Shinji Aramaki,Shirow Masamune,"En una sociedad utópica creada al final de la Tercera Guerra Mundial, una guerrera arrancada de las tierras baldías comienza a ver grietas en esta nueva fachada. ¿Y qué ha planeado esta comunidad para el resto de la humanidad?",101,Appleseed: The Beginning
141,5.0,Barbara Wong Chun-Chun,"Wai-Lun Lam, Roy Szeto, Lau Man Wai","Gill and Sandy are two young girls looking for an apartment. They find a mysterious house whose owner is none other than the legendary heroine Black Rose. Black Rose decides to train the girls much to their chagrin. When the girls try to escape, they learn that Poison Ivy, a former protege of Black Rose's, has been casuing trouble. With no other option, the girls, alo... Leer todo",91,Gin chap hak mooi gwai
142,6.5,Vladimir Khotinenko,"Aleksandr Pokrovsky, Valeri Zalotukha, Vladimir Khotinenko","Every second is precious for a Russian submarine crew, as they are stranded 72 meters below the ocean's surface.",115,72 metra
143,6.4,Ahmad Reza Darvish,Ramin Mebdy,"The story of Zeinal, a man who after 20 years of being a POW, tries to clear up his past.",133,Duel
144,7.8,Shimit Amin,Sandeep Shrivastava,An honest encounter specialist's life begins to change with the arrival of a new police commissioner who has ties with a local don.,129,Ab Tak Chhappan
145,4.8,Dolph Lundgren,Douglas W. Miller,"Lance and his team are bodyguards for NSA's head, who is sent by the President to a secret meeting in an empty hotel outside Bucharest. During the meeting, the hotel is attacked. By whom? And why?",91,The Defender (El protector)
146,7.5,John Ta,John Ta,"A Man comes back to his home state of Hawaii from a trip in Vietnam having smuggled 100 grams of golden triangle heroin with the sole purpose of re-distributing it for a hefty profit. However, he finds problems with his idealistic approach with both comedic and tragic consequences.",89,Balls Deep
147,3.0,Vimal Kumar,"Rajeev Kaul, Anwar Khan, Praful Parekh","Mr. Raj K. Saxena is known for his parsimony. Everything he does and thinks is valued with money, and ways he can accumulate it. His daughter, Kiran, is the opposite, a spendthrift. Mr. Saxena borrows money from elderly people, assuring them of returning the loan with a handsome rate of interest after about 20 years, knowing fully well that none of them will survive 2... Leer todo",169,Suno Sasurjee
148,7.7,Shadow Dragu-Mihai,"Carrie Cain-Sparks, Shadow Dragu-Mihai, Jeremiah Sparks","Jerome Besson is a former heavy weight champion boxer. Francis Besson wants desperately to win the approval of his father by following in his footsteps. Francis ghettoizes his chances in the legit boxing world by coming out of the closet and has to fight in an underground fight club called the ""arena"". Jerome believes the Arena has caused his son's gayness to evolve a... Leer todo",110,Bashing
149,6.5,Dong-hoon Choi,Dong-hoon Choi,"One month has passed since CHOI Chang-Hyuk's release from jail after being convicted for fraud, but this time he's cooked up an elaborate plan: the biggest bank heist in history. The best five thieves come together to form a team: CHOI Chang-Hyuk, the brain behind the perfect plan; Master KIM, the godfather of swindlers; Big Mouth, a guy who can talk people into anyth... Leer todo",116,Beomjweui jaeguseong
150,6.0,Im Kwon-taek,Im Kwon-taek,"A Heroic, yet a tragic life of a fearless man begins! School days filled with fist fights It is at the end of President RHEE Seung-man's Liberal Party regime, and the streets are filled with demonstration parades. And there is Tae-woong in his disheveled school uniform, ignorant to all the chaos that surrounds him. The only concern on his mind is to find the bully fro... Leer todo",105,Haryu insaeng
151,4.6,Byron Werner,Stephen Johnston,"In 1958 Nebraska 19 year old garbageman Charles Starkweather goes on a murder spree with his 14 year old girlfriend Caril Ann Fugate killing 11 people in three months, introducing America to spree killing.",92,Starkweather
152,7.6,Will Wallace,Steven Tye Culbert,No tiene argumento,92,Bob Steel
153,5.3,Hartley Powell,"Hartley Powell, Keller Powell","Toni Ingram, a young woman reeling from her father's death, can't keep a job or even pay the rent. In desperation, she turns to burglary. What she stole, though, is something priceless that plunges her life into chaos and murder.",94,Valence Theory
154,4.9,Hatsuki Tsuji,Matthew Drdek,"Underneath the sands of Egypt, Anubis, an ancient evil spirit, has awakened. It's up to Yugi, who defeated Anubis centuries ago, to use his skill and determination to rid the world of evil once again.",100,¡Yu-Gi-Oh!: La película
155,6.6,Ryu Seung-wan,Ji-hie Eun,"As a dorky cop falls in with five Tao masters who admire his c'hi, an ancient foe comes looking for them all.",114,Arahan
156,3.4,Albert Pyun,Irina Mishina,"Ex-kickboxing champion turned sports photographer Max Havoc again finds himself in Guam on a publicity photo shoot. Max's helpful ways land him in the lives of the vacationing sisters Jane and Christy Goody who have acquired a rare jade dragon, which belongs to the ruthless Japanese Yakuza who will stop at nothing to get it back. It's up to Max to stop the Yakuza, sav... Leer todo",90,La maldición del dragón
157,4.0,Shrey Srivastava,"Anant Balani, Chinton Mokashi, Sudhindra Subhash","Vishwanath Prasad is an Indian Administrative Service officer and lives in Bombay with his wife, Kunti, and a daughter, Sanaa. One night when he returns home, his wife tells him that she has been sexually assaulted and names the culprit as one Bunty. Vishwanath is angered at this outrage and speaks to a senior police officer, who initially offers all help to prosecute... Leer todo",136,Insaaf: The Justice
158,4.2,Rajiv S. Ruia,Rajiv S. Ruia,"Mission Mumbai is decoded by an honest and patriot Police Inspector of Mumbai, as a secret plan for the destruction of Mumbai city on 31st December. But corruption leads his own mission to save the city, as well as his life, may be in potential danger.",117,Mission Mumbai
159,6.4,Timur Bekmambetov,Timur Bekmambetov,"Un thriller de fantasía ambientado en la Moscú actual, donde las fuerzas respectivas que controlan el día y la noche luchan.",114,Guardianes de la noche
160,No tiene datos,Leonardo Daniel,No tiene datos,No tiene argumento,No tiene datos,Maldita vecindad
161,No tiene datos,Haresh,Malhar Singh,No tiene datos,No tiene datos,Kabhi Kranti Kabhi Jung
162,7.5,Dmitriy Meskhiev,Valentin Chernykh,"With the battle line far away in the east, three soldiers who have managed to escape from captivity find it difficult to hide. An old man offers to help them because one of them, the sniper, is his son.",111,Svoi
163,No tiene datos,Rajendra Rathi,Puneet IssarMohan JoshiJyoti,No tiene datos,No tiene datos,Vajra: The Weapon
164,3.0,Du-yeong Kim,Hye-rim Eun,"Kim is a Taekwondo champion who decides to give up his fighting career for good in order to take care of his daughter Sa Rang. But when an evil gambling kingpin kidnaps Sa Rang, Kim must agree to fight in a rigged boxing match in exchange for Sa Rang's freedom. Kim now finds himself face to face with ""King of the Cage"" fighter Jack Miller. A man who has never lost.",100,Clementine
165,6.0,Kazuaki Kiriya,Kazuaki Kiriya,Live-action sci-fi movie based on a 1973 Japanese animé of the same name (Shinzo Ningen Casshân). Theme song by Utada Hikaru.,142,Casshern
166,6.3,Maik Bos,Maik Bos,No tiene datos,No tiene datos,Bos Is Back
167,4.3,K.K. Haridas,"Anish, Sadan","A police officer aspires to become a movie star, while tackling crime in the city through humorous antics.",No tiene datos,C.I. Mahadevan 5 Adi 4 Inchu
168,6.0,Sang-guk Nam,Chu-seong Bang,"A school director is forced to train the 'worst' students of his school to master Taekwondo as the old coach, taking along the best of his athletes, left the school.",102,Dolryeochagi
