,0
1639,No tiene datos
1640,No tiene datos
1641,No tiene datos
1642,No tiene datos
1643,No tiene datos
1644,No tiene datos
1645,No tiene datos
1646,No tiene datos
1647,97
1648,No tiene datos
1649,No tiene datos
1650,22
1651,No tiene datos
1652,0
1653,No tiene datos
1654,36
1655,No tiene datos
1656,No tiene datos
1657,No tiene datos
1658,No tiene datos
1659,No tiene datos
1660,No tiene datos
1661,No tiene datos
1662,No tiene datos
1663,No tiene datos
1664,No tiene datos
1665,No tiene datos
1666,No tiene datos
1667,No tiene datos
1668,No tiene datos
1669,No tiene datos
1670,No tiene datos
1671,32
1672,No tiene datos
1673,No tiene datos
1674,23
1675,No tiene datos
1676,80
1677,No tiene datos
1678,No tiene datos
1679,No tiene datos
1680,No tiene datos
1681,No tiene datos
1682,No tiene datos
1683,No tiene datos
1684,No tiene datos
1685,No tiene datos
1686,No tiene datos
1687,No tiene datos
1688,No tiene datos
1689,No tiene datos
1690,No tiene datos
1691,No tiene datos
1692,No tiene datos
1693,60
1694,No tiene datos
1695,No tiene datos
1696,No tiene datos
1697,No tiene datos
1698,No tiene datos
1699,No tiene datos
1700,84
1701,No tiene datos
1702,No tiene datos
1703,No tiene datos
1704,No tiene datos
1705,No tiene datos
1706,No tiene datos
1707,No tiene datos
1708,No tiene datos
1709,No tiene datos
1710,63
1711,No tiene datos
1712,No tiene datos
1713,No tiene datos
1714,No tiene datos
1715,No tiene datos
1716,No tiene datos
1717,53
1718,No tiene datos
1719,No tiene datos
1720,No tiene datos
1721,No tiene datos
1722,No tiene datos
1723,No tiene datos
1724,No tiene datos
1725,No tiene datos
1726,No tiene datos
1727,No tiene datos
1728,No tiene datos
1729,No tiene datos
1730,No tiene datos
1731,59
1732,No tiene datos
1733,No tiene datos
1734,No tiene datos
1735,No tiene datos
1736,No tiene datos
1737,No tiene datos
1738,No tiene datos
1739,No tiene datos
1740,No tiene datos
1741,No tiene datos
1742,No tiene datos
1743,No tiene datos
1744,No tiene datos
1745,No tiene datos
1746,No tiene datos
1747,85
1748,No tiene datos
1749,No tiene datos
1750,No tiene datos
1751,No tiene datos
1752,No tiene datos
1753,No tiene datos
1754,No tiene datos
1755,No tiene datos
1756,71
1757,No tiene datos
1758,No tiene datos
1759,No tiene datos
1760,No tiene datos
1761,No tiene datos
1762,No tiene datos
1763,No tiene datos
1764,No tiene datos
1765,No tiene datos
1766,No tiene datos
1767,No tiene datos
1768,No tiene datos
1769,No tiene datos
1770,79
1771,No tiene datos
1772,No tiene datos
1773,No tiene datos
1774,No tiene datos
1775,No tiene datos
1776,No tiene datos
1777,No tiene datos
1778,No tiene datos
1779,No tiene datos
1780,No tiene datos
1781,No tiene datos
1782,78
1783,No tiene datos
1784,79
1785,No tiene datos
1786,No tiene datos
1787,No tiene datos
1788,No tiene datos
1789,No tiene datos
1790,56
1791,No tiene datos
1792,No tiene datos
1793,No tiene datos
1794,No tiene datos
1795,No tiene datos
1796,No tiene datos
1797,No tiene datos
1798,No tiene datos
1799,70
1800,No tiene datos
1801,No tiene datos
1802,No tiene datos
1803,No tiene datos
1804,No tiene datos
1805,No tiene datos
1806,No tiene datos
1807,No tiene datos
1808,No tiene datos
1809,No tiene datos
1810,No tiene datos
1811,90
1812,No tiene datos
1813,No tiene datos
1814,No tiene datos
1815,No tiene datos
1816,No tiene datos
1817,No tiene datos
1818,No tiene datos
1819,No tiene datos
1820,No tiene datos
1821,No tiene datos
1822,No tiene datos
1823,No tiene datos
1824,No tiene datos
1825,No tiene datos
1826,No tiene datos
1827,No tiene datos
1828,No tiene datos
1829,No tiene datos
1830,No tiene datos
1831,No tiene datos
1832,44
1833,No tiene datos
1834,No tiene datos
1835,No tiene datos
1836,No tiene datos
1837,No tiene datos
1838,No tiene datos
1839,No tiene datos
1840,No tiene datos
1841,No tiene datos
1842,No tiene datos
1843,No tiene datos
1844,No tiene datos
1845,No tiene datos
1846,No tiene datos
1847,No tiene datos
1848,No tiene datos
1849,0
1850,No tiene datos
1851,No tiene datos
1852,No tiene datos
1853,No tiene datos
1854,No tiene datos
1855,No tiene datos
1856,No tiene datos
1857,No tiene datos
1858,No tiene datos
1859,No tiene datos
1860,No tiene datos
1861,No tiene datos
1862,No tiene datos
1863,No tiene datos
1864,No tiene datos
1865,No tiene datos
1866,No tiene datos
1867,No tiene datos
1868,No tiene datos
1869,No tiene datos
1870,No tiene datos
1871,No tiene datos
1872,No tiene datos
1873,No tiene datos
1874,No tiene datos
1875,No tiene datos
1876,No tiene datos
1877,No tiene datos
1878,No tiene datos
1879,No tiene datos
1880,No tiene datos
1881,No tiene datos
1882,No tiene datos
1883,No tiene datos
1884,No tiene datos
1885,No tiene datos
1886,No tiene datos
1887,No tiene datos
1888,No tiene datos
1889,No tiene datos
1890,No tiene datos
1891,No tiene datos
1892,No tiene datos
1893,No tiene datos
1894,No tiene datos
1895,No tiene datos
1896,No tiene datos
1897,No tiene datos
1898,No tiene datos
1899,No tiene datos
1900,No tiene datos
1901,No tiene datos
1902,No tiene datos
1903,No tiene datos
1904,No tiene datos
1905,No tiene datos
1906,No tiene datos
1907,No tiene datos
1908,No tiene datos
1909,No tiene datos
1910,No tiene datos
1911,No tiene datos
1912,25
1913,No tiene datos
1914,No tiene datos
1915,No tiene datos
1916,No tiene datos
1917,No tiene datos
1918,No tiene datos
1919,16
1920,No tiene datos
1921,41
1922,No tiene datos
1923,No tiene datos
1924,87
1925,No tiene datos
1926,No tiene datos
1927,No tiene datos
1928,80
1929,42
1930,79
1931,No tiene datos
1932,No tiene datos
1933,No tiene datos
1934,66
1935,No tiene datos
1936,No tiene datos
1937,No tiene datos
1938,No tiene datos
1939,No tiene datos
1940,16
1941,No tiene datos
1942,No tiene datos
1943,25
1944,No tiene datos
1945,No tiene datos
1946,58
1947,No tiene datos
1948,No tiene datos
1949,No tiene datos
1950,No tiene datos
1951,43
1952,No tiene datos
1953,23
1954,No tiene datos
1955,No tiene datos
1956,No tiene datos
1957,No tiene datos
1958,No tiene datos
1959,No tiene datos
1960,No tiene datos
1961,No tiene datos
1962,No tiene datos
1963,No tiene datos
1964,No tiene datos
1965,No tiene datos
1966,No tiene datos
1967,No tiene datos
1968,No tiene datos
1969,No tiene datos
1970,No tiene datos
1971,No tiene datos
1972,No tiene datos
1973,76
1974,50
1975,42
1976,No tiene datos
1977,No tiene datos
1978,No tiene datos
1979,No tiene datos
1980,21
1981,83
1982,50
1983,No tiene datos
1984,No tiene datos
1985,No tiene datos
1986,No tiene datos
1987,No tiene datos
1988,No tiene datos
1989,50
1990,24
1991,27
1992,No tiene datos
1993,57
1994,No tiene datos
1995,No tiene datos
1996,No tiene datos
1997,No tiene datos
1998,No tiene datos
1999,No tiene datos
2000,No tiene datos
2001,No tiene datos
2002,60
2003,No tiene datos
2004,16
2005,No tiene datos
2006,54
2007,No tiene datos
2008,No tiene datos
2009,No tiene datos
2010,No tiene datos
2011,No tiene datos
2012,No tiene datos
2013,No tiene datos
2014,No tiene datos
2015,No tiene datos
2016,No tiene datos
2017,No tiene datos
2018,No tiene datos
2019,No tiene datos
2020,No tiene datos
2021,No tiene datos
2022,No tiene datos
2023,No tiene datos
2024,No tiene datos
2025,No tiene datos
2026,No tiene datos
2027,30
2028,No tiene datos
2029,No tiene datos
2030,15
2031,No tiene datos
2032,No tiene datos
2033,16
2034,35
2035,No tiene datos
2036,No tiene datos
2037,29
2038,No tiene datos
2039,50
2040,73
2041,100
2042,14
2043,No tiene datos
2044,19
2045,63
2046,73
2047,No tiene datos
2048,No tiene datos
2049,No tiene datos
2050,No tiene datos
2051,No tiene datos
2052,79
2053,26
2054,60
2055,No tiene datos
2056,35
2057,No tiene datos
2058,No tiene datos
2059,91
2060,No tiene datos
2061,No tiene datos
2062,No tiene datos
2063,36
2064,No tiene datos
2065,No tiene datos
2066,33
2067,76
2068,No tiene datos
2069,No tiene datos
2070,No tiene datos
2071,No tiene datos
2072,78
2073,11
2074,No tiene datos
2075,44
2076,No tiene datos
2077,No tiene datos
2078,No tiene datos
2079,No tiene datos
2080,No tiene datos
2081,30
2082,No tiene datos
2083,100
2084,No tiene datos
2085,No tiene datos
2086,No tiene datos
2087,No tiene datos
2088,No tiene datos
2089,No tiene datos
2090,No tiene datos
2091,No tiene datos
2092,No tiene datos
2093,No tiene datos
2094,80
2095,No tiene datos
2096,No tiene datos
2097,No tiene datos
2098,52
2099,18
2100,No tiene datos
2101,No tiene datos
2102,30
2103,No tiene datos
2104,No tiene datos
2105,No tiene datos
2106,No tiene datos
2107,No tiene datos
2108,26
2109,40
2110,No tiene datos
2111,83
2112,No tiene datos
2113,88
2114,No tiene datos
2115,100
2116,No tiene datos
2117,No tiene datos
2118,No tiene datos
2119,No tiene datos
2120,No tiene datos
2121,0
2122,No tiene datos
2123,No tiene datos
2124,No tiene datos
2125,No tiene datos
2126,No tiene datos
2127,No tiene datos
2128,No tiene datos
2129,30
2130,No tiene datos
2131,No tiene datos
2132,No tiene datos
2133,No tiene datos
2134,No tiene datos
2135,No tiene datos
2136,No tiene datos
2137,No tiene datos
2138,No tiene datos
2139,No tiene datos
2140,54
2141,No tiene datos
2142,No tiene datos
2143,No tiene datos
2144,75
2145,No tiene datos
2146,No tiene datos
2147,No tiene datos
2148,No tiene datos
2149,No tiene datos
2150,No tiene datos
2151,0
2152,No tiene datos
2153,No tiene datos
2154,83
2155,No tiene datos
2156,No tiene datos
2157,43
2158,No tiene datos
2159,No tiene datos
2160,No tiene datos
2161,93
2162,No tiene datos
2163,No tiene datos
2164,No tiene datos
2165,No tiene datos
2166,No tiene datos
2167,76
2168,No tiene datos
2169,No tiene datos
2170,No tiene datos
2171,No tiene datos
2172,No tiene datos
2173,No tiene datos
2174,No tiene datos
2175,No tiene datos
2176,No tiene datos
2177,No tiene datos
2178,No tiene datos
2179,40
2180,No tiene datos
2181,No tiene datos
2182,No tiene datos
2183,No tiene datos
2184,No tiene datos
2185,No tiene datos
2186,No tiene datos
2187,No tiene datos
2188,No tiene datos
2189,No tiene datos
2190,No tiene datos
2191,86
2192,No tiene datos
2193,No tiene datos
2194,No tiene datos
2195,No tiene datos
2196,No tiene datos
2197,No tiene datos
2198,No tiene datos
2199,No tiene datos
2200,No tiene datos
2201,No tiene datos
2202,80
2203,No tiene datos
2204,No tiene datos
2205,62
2206,100
2207,No tiene datos
2208,37
2209,No tiene datos
2210,80
2211,No tiene datos
2212,No tiene datos
2213,32
2214,No tiene datos
2215,No tiene datos
2216,No tiene datos
2217,No tiene datos
2218,No tiene datos
2219,No tiene datos
2220,No tiene datos
2221,No tiene datos
2222,No tiene datos
2223,No tiene datos
2224,No tiene datos
2225,No tiene datos
2226,No tiene datos
2227,No tiene datos
2228,No tiene datos
2229,8
2230,0
2231,No tiene datos
2232,No tiene datos
2233,No tiene datos
2234,No tiene datos
2235,No tiene datos
2236,No tiene datos
2237,No tiene datos
2238,No tiene datos
2239,7
2240,No tiene datos
2241,No tiene datos
2242,No tiene datos
2243,No tiene datos
2244,No tiene datos
2245,No tiene datos
2246,No tiene datos
2247,No tiene datos
2248,No tiene datos
2249,No tiene datos
2250,80
2251,No tiene datos
2252,32
2253,No tiene datos
2254,No tiene datos
2255,No tiene datos
2256,No tiene datos
2257,No tiene datos
2258,No tiene datos
2259,No tiene datos
2260,No tiene datos
2261,No tiene datos
2262,No tiene datos
2263,No tiene datos
2264,No tiene datos
2265,No tiene datos
2266,No tiene datos
2267,No tiene datos
2268,No tiene datos
2269,No tiene datos
2270,20
2271,69
2272,No tiene datos
2273,No tiene datos
2274,No tiene datos
2275,No tiene datos
2276,No tiene datos
2277,No tiene datos
2278,50
2279,No tiene datos
2280,No tiene datos
2281,No tiene datos
2282,"6,7/10"
2283,No tiene datos
2284,No tiene datos
2285,No tiene datos
2286,No tiene datos
2287,No tiene datos
2288,No tiene datos
2289,No tiene datos
2290,No tiene datos
2291,No tiene datos
2292,No tiene datos
2293,No tiene datos
2294,No tiene datos
2295,11
2296,No tiene datos
2297,No tiene datos
2298,No tiene datos
2299,No tiene datos
2300,No tiene datos
2301,No tiene datos
2302,No tiene datos
2303,63
2304,No tiene datos
2305,No tiene datos
2306,No tiene datos
2307,29
2308,No tiene datos
2309,No tiene datos
2310,No tiene datos
2311,No tiene datos
2312,No tiene datos
2313,No tiene datos
2314,No tiene datos
2315,No tiene datos
2316,No tiene datos
2317,No tiene datos
2318,No tiene datos
2319,No tiene datos
2320,No tiene datos
2321,No tiene datos
2322,No tiene datos
2323,No tiene datos
2324,No tiene datos
2325,No tiene datos
2326,No tiene datos
2327,60
2328,"6,7/10"
2329,No tiene datos
2330,No tiene datos
2331,No tiene datos
2332,No tiene datos
2333,23
2334,No tiene datos
2335,No tiene datos
2336,No tiene datos
2337,No tiene datos
2338,No tiene datos
2339,No tiene datos
2340,No tiene datos
2341,No tiene datos
2342,No tiene datos
2343,No tiene datos
2344,No tiene datos
2345,No tiene datos
2346,No tiene datos
2347,No tiene datos
2348,No tiene datos
2349,No tiene datos
2350,43
2351,No tiene datos
2352,No tiene datos
2353,No tiene datos
2354,No tiene datos
2355,No tiene datos
2356,No tiene datos
2357,No tiene datos
2358,No tiene datos
2359,No tiene datos
2360,No tiene datos
2361,No tiene datos
2362,No tiene datos
2363,No tiene datos
2364,No tiene datos
2365,No tiene datos
2366,No tiene datos
2367,No tiene datos
2368,No tiene datos
2369,No tiene datos
2370,No tiene datos
2371,No tiene datos
2372,No tiene datos
2373,No tiene datos
2374,No tiene datos
2375,No tiene datos
2376,No tiene datos
2377,No tiene datos
2378,No tiene datos
2379,No tiene datos
2380,No tiene datos
2381,No tiene datos
2382,71
2383,No tiene datos
2384,No tiene datos
2385,No tiene datos
2386,No tiene datos
2387,No tiene datos
2388,No tiene datos
2389,No tiene datos
2390,No tiene datos
2391,No tiene datos
2392,No tiene datos
2393,No tiene datos
2394,No tiene datos
2395,No tiene datos
2396,No tiene datos
2397,No tiene datos
2398,No tiene datos
2399,No tiene datos
2400,No tiene datos
2401,No tiene datos
2402,No tiene datos
2403,No tiene datos
2404,No tiene datos
2405,38
2406,No tiene datos
2407,No tiene datos
2408,No tiene datos
2409,No tiene datos
2410,No tiene datos
2411,No tiene datos
2412,No tiene datos
2413,No tiene datos
2414,No tiene datos
2415,No tiene datos
2416,23
2417,No tiene datos
2418,No tiene datos
2419,No tiene datos
2420,No tiene datos
2421,48
2422,No tiene datos
2423,No tiene datos
2424,94
2425,No tiene datos
2426,No tiene datos
2427,No tiene datos
2428,No tiene datos
2429,62
2430,No tiene datos
2431,No tiene datos
2432,No tiene datos
2433,No tiene datos
2434,No tiene datos
2435,No tiene datos
2436,46
2437,No tiene datos
2438,71
2439,No tiene datos
2440,No tiene datos
2441,No tiene datos
2442,No tiene datos
2443,No tiene datos
2444,No tiene datos
2445,No tiene datos
2446,No tiene datos
2447,No tiene datos
2448,69
2449,60
2450,No tiene datos
2451,No tiene datos
2452,No tiene datos
2453,No tiene datos
2454,No tiene datos
2455,20
2456,No tiene datos
2457,No tiene datos
2458,No tiene datos
2459,No tiene datos
2460,No tiene datos
2461,34
2462,28
2463,No tiene datos
2464,No tiene datos
2465,No tiene datos
2466,19
2467,No tiene datos
2468,72
2469,No tiene datos
2470,No tiene datos
2471,No tiene datos
2472,No tiene datos
2473,100
2474,No tiene datos
2475,No tiene datos
2476,No tiene datos
2477,9
2478,No tiene datos
2479,No tiene datos
2480,No tiene datos
2481,71
2482,No tiene datos
2483,0
2484,42
2485,21
2486,No tiene datos
2487,No tiene datos
2488,No tiene datos
2489,95
2490,No tiene datos
2491,No tiene datos
2492,No tiene datos
2493,No tiene datos
2494,No tiene datos
2495,No tiene datos
2496,No tiene datos
2497,No tiene datos
2498,No tiene datos
2499,No tiene datos
2500,No tiene datos
2501,No tiene datos
2502,56
2503,No tiene datos
2504,28
2505,No tiene datos
2506,11
2507,12
2508,No tiene datos
2509,72
2510,50
2511,No tiene datos
2512,49
2513,No tiene datos
2514,No tiene datos
2515,No tiene datos
2516,No tiene datos
2517,No tiene datos
2518,No tiene datos
2519,No tiene datos
2520,No tiene datos
2521,No tiene datos
2522,"3,2/10"
2523,No tiene datos
2524,No tiene datos
2525,67
2526,No tiene datos
2527,No tiene datos
2528,79
2529,13
2530,No tiene datos
2531,No tiene datos
2532,87
2533,39
2534,"5,8/10"
2535,20
2536,No tiene datos
2537,No tiene datos
2538,43
2539,No tiene datos
2540,26
2541,No tiene datos
2542,30
2543,39
2544,No tiene datos
2545,No tiene datos
2546,No tiene datos
2547,No tiene datos
2548,No tiene datos
2549,No tiene datos
2550,81
2551,No tiene datos
2552,No tiene datos
2553,68
2554,34
2555,No tiene datos
2556,No tiene datos
2557,No tiene datos
2558,No tiene datos
2559,7
2560,No tiene datos
2561,No tiene datos
2562,No tiene datos
2563,No tiene datos
2564,No tiene datos
2565,No tiene datos
2566,No tiene datos
2567,No tiene datos
2568,No tiene datos
2569,No tiene datos
2570,No tiene datos
2571,No tiene datos
2572,No tiene datos
2573,No tiene datos
2574,No tiene datos
2575,No tiene datos
2576,No tiene datos
2577,No tiene datos
2578,69
2579,No tiene datos
2580,No tiene datos
2581,48
2582,No tiene datos
2583,No tiene datos
2584,14
2585,No tiene datos
2586,No tiene datos
2587,No tiene datos
2588,No tiene datos
2589,13
2590,No tiene datos
2591,37
2592,No tiene datos
2593,No tiene datos
2594,No tiene datos
2595,No tiene datos
2596,No tiene datos
2597,No tiene datos
2598,No tiene datos
2599,No tiene datos
2600,No tiene datos
2601,No tiene datos
2602,100
2603,No tiene datos
2604,No tiene datos
2605,30
2606,No tiene datos
2607,No tiene datos
2608,No tiene datos
2609,81
2610,No tiene datos
2611,No tiene datos
2612,36
2613,No tiene datos
2614,No tiene datos
2615,57
2616,No tiene datos
2617,No tiene datos
2618,No tiene datos
2619,No tiene datos
2620,63
2621,69
2622,No tiene datos
2623,No tiene datos
2624,No tiene datos
2625,No tiene datos
2626,No tiene datos
2627,19
2628,No tiene datos
2629,No tiene datos
2630,25
2631,No tiene datos
2632,No tiene datos
2633,No tiene datos
2634,34
2635,No tiene datos
2636,No tiene datos
2637,No tiene datos
2638,No tiene datos
2639,17
2640,No tiene datos
2641,No tiene datos
2642,No tiene datos
2643,14
2644,No tiene datos
2645,81
2646,No tiene datos
2647,No tiene datos
2648,No tiene datos
2649,No tiene datos
2650,No tiene datos
2651,No tiene datos
2652,No tiene datos
2653,No tiene datos
2654,No tiene datos
2655,21
2656,No tiene datos
2657,No tiene datos
2658,No tiene datos
2659,27
2660,No tiene datos
2661,42
2662,No tiene datos
2663,63
2664,No tiene datos
2665,No tiene datos
2666,No tiene datos
2667,No tiene datos
2668,No tiene datos
2669,No tiene datos
2670,0
2671,No tiene datos
2672,No tiene datos
2673,No tiene datos
2674,No tiene datos
2675,No tiene datos
2676,No tiene datos
2677,No tiene datos
2678,82
2679,No tiene datos
2680,No tiene datos
2681,96
2682,No tiene datos
2683,0
2684,20
2685,No tiene datos
2686,No tiene datos
2687,75
2688,No tiene datos
2689,No tiene datos
2690,No tiene datos
2691,No tiene datos
2692,No tiene datos
2693,No tiene datos
2694,No tiene datos
2695,No tiene datos
2696,No tiene datos
2697,No tiene datos
2698,No tiene datos
2699,78
2700,No tiene datos
2701,100
2702,No tiene datos
2703,96
2704,No tiene datos
2705,No tiene datos
2706,No tiene datos
2707,No tiene datos
2708,No tiene datos
2709,62
2710,37
2711,No tiene datos
2712,No tiene datos
2713,22
2714,58
2715,31
2716,No tiene datos
2717,No tiene datos
2718,No tiene datos
2719,No tiene datos
2720,84
2721,No tiene datos
2722,No tiene datos
2723,No tiene datos
2724,No tiene datos
2725,No tiene datos
2726,No tiene datos
2727,No tiene datos
2728,No tiene datos
2729,No tiene datos
2730,No tiene datos
2731,12
2732,24
2733,No tiene datos
2734,No tiene datos
2735,No tiene datos
2736,No tiene datos
2737,No tiene datos
2738,No tiene datos
2739,No tiene datos
2740,No tiene datos
2741,No tiene datos
2742,No tiene datos
2743,No tiene datos
2744,No tiene datos
2745,No tiene datos
2746,No tiene datos
2747,No tiene datos
2748,No tiene datos
2749,No tiene datos
2750,No tiene datos
2751,No tiene datos
2752,No tiene datos
2753,No tiene datos
2754,No tiene datos
2755,78
2756,No tiene datos
2757,No tiene datos
2758,38
2759,No tiene datos
2760,No tiene datos
2761,No tiene datos
2762,No tiene datos
2763,No tiene datos
2764,No tiene datos
2765,0
2766,No tiene datos
2767,57
2768,No tiene datos
2769,No tiene datos
2770,46
2771,No tiene datos
2772,31
2773,No tiene datos
2774,No tiene datos
2775,No tiene datos
2776,No tiene datos
2777,No tiene datos
2778,No tiene datos
2779,No tiene datos
2780,56
2781,No tiene datos
2782,No tiene datos
2783,No tiene datos
2784,No tiene datos
2785,25
2786,No tiene datos
2787,83
2788,No tiene datos
2789,No tiene datos
2790,No tiene datos
2791,No tiene datos
2792,85
2793,No tiene datos
2794,71
2795,No tiene datos
2796,No tiene datos
2797,20
2798,No tiene datos
2799,No tiene datos
2800,No tiene datos
2801,No tiene datos
2802,No tiene datos
2803,No tiene datos
2804,No tiene datos
2805,No tiene datos
2806,No tiene datos
2807,No tiene datos
2808,No tiene datos
2809,No tiene datos
2810,No tiene datos
2811,No tiene datos
2812,No tiene datos
2813,No tiene datos
2814,No tiene datos
2815,No tiene datos
2816,No tiene datos
2817,No tiene datos
2818,No tiene datos
2819,No tiene datos
2820,No tiene datos
2821,79
2822,No tiene datos
2823,No tiene datos
2824,No tiene datos
2825,No tiene datos
2826,No tiene datos
2827,No tiene datos
2828,No tiene datos
2829,No tiene datos
2830,No tiene datos
2831,79
2832,7/10
2833,No tiene datos
2834,No tiene datos
2835,No tiene datos
2836,No tiene datos
2837,70
2838,47
2839,No tiene datos
2840,93
2841,No tiene datos
2842,No tiene datos
2843,No tiene datos
2844,No tiene datos
2845,No tiene datos
2846,No tiene datos
2847,No tiene datos
2848,No tiene datos
2849,No tiene datos
2850,No tiene datos
2851,No tiene datos
2852,No tiene datos
2853,No tiene datos
2854,57
2855,No tiene datos
2856,No tiene datos
2857,No tiene datos
2858,No tiene datos
2859,94
2860,No tiene datos
2861,No tiene datos
2862,No tiene datos
2863,No tiene datos
2864,No tiene datos
2865,No tiene datos
2866,No tiene datos
2867,No tiene datos
2868,No tiene datos
2869,No tiene datos
2870,No tiene datos
2871,No tiene datos
2872,91
2873,No tiene datos
2874,No tiene datos
2875,No tiene datos
2876,No tiene datos
2877,No tiene datos
2878,No tiene datos
2879,No tiene datos
2880,No tiene datos
2881,No tiene datos
2882,No tiene datos
2883,No tiene datos
2884,No tiene datos
2885,No tiene datos
2886,No tiene datos
2887,No tiene datos
2888,No tiene datos
2889,No tiene datos
2890,No tiene datos
2891,No tiene datos
2892,No tiene datos
2893,No tiene datos
2894,No tiene datos
2895,No tiene datos
2896,No tiene datos
2897,100
2898,40
2899,No tiene datos
2900,No tiene datos
2901,No tiene datos
2902,No tiene datos
2903,No tiene datos
2904,71
2905,No tiene datos
2906,62
2907,No tiene datos
2908,15
2909,No tiene datos
2910,No tiene datos
2911,91
2912,63
2913,No tiene datos
2914,11
2915,No tiene datos
2916,70
2917,No tiene datos
2918,73
2919,No tiene datos
2920,No tiene datos
2921,No tiene datos
2922,No tiene datos
2923,No tiene datos
2924,No tiene datos
2925,No tiene datos
2926,No tiene datos
2927,No tiene datos
2928,11
2929,No tiene datos
2930,No tiene datos
2931,21
2932,No tiene datos
2933,22
2934,16
2935,No tiene datos
2936,12
2937,No tiene datos
2938,No tiene datos
2939,43
2940,83
2941,No tiene datos
2942,No tiene datos
2943,No tiene datos
2944,67
2945,No tiene datos
2946,No tiene datos
2947,51
2948,No tiene datos
2949,No tiene datos
2950,No tiene datos
2951,No tiene datos
2952,No tiene datos
2953,No tiene datos
2954,49
2955,No tiene datos
2956,No tiene datos
2957,No tiene datos
2958,4
2959,No tiene datos
2960,66
2961,No tiene datos
2962,No tiene datos
2963,No tiene datos
2964,No tiene datos
2965,No tiene datos
2966,18
2967,No tiene datos
2968,43
2969,No tiene datos
2970,No tiene datos
2971,50
2972,No tiene datos
2973,No tiene datos
2974,No tiene datos
2975,No tiene datos
2976,72
2977,No tiene datos
2978,No tiene datos
2979,No tiene datos
2980,No tiene datos
2981,0
2982,No tiene datos
2983,No tiene datos
2984,No tiene datos
2985,No tiene datos
2986,30
2987,No tiene datos
2988,No tiene datos
2989,72
2990,17
2991,30
2992,No tiene datos
2993,No tiene datos
2994,No tiene datos
2995,No tiene datos
2996,96
2997,No tiene datos
2998,No tiene datos
2999,0
3000,No tiene datos
3001,No tiene datos
3002,84
3003,No tiene datos
3004,No tiene datos
3005,No tiene datos
3006,No tiene datos
3007,42
3008,No tiene datos
3009,98
3010,No tiene datos
3011,No tiene datos
3012,No tiene datos
3013,No tiene datos
3014,No tiene datos
3015,No tiene datos
3016,No tiene datos
3017,No tiene datos
3018,No tiene datos
3019,No tiene datos
3020,No tiene datos
3021,42
3022,No tiene datos
3023,No tiene datos
3024,No tiene datos
3025,No tiene datos
3026,No tiene datos
3027,No tiene datos
3028,33
3029,No tiene datos
3030,No tiene datos
3031,No tiene datos
3032,No tiene datos
3033,75
3034,No tiene datos
3035,No tiene datos
3036,No tiene datos
3037,No tiene datos
3038,9
3039,No tiene datos
3040,No tiene datos
3041,No tiene datos
3042,No tiene datos
3043,No tiene datos
3044,No tiene datos
3045,No tiene datos
3046,No tiene datos
3047,14
3048,No tiene datos
3049,No tiene datos
3050,47
3051,No tiene datos
3052,No tiene datos
3053,No tiene datos
3054,No tiene datos
3055,No tiene datos
3056,No tiene datos
3057,No tiene datos
3058,No tiene datos
3059,No tiene datos
3060,40
3061,26
3062,No tiene datos
3063,No tiene datos
3064,No tiene datos
3065,No tiene datos
3066,No tiene datos
3067,No tiene datos
3068,No tiene datos
3069,No tiene datos
3070,No tiene datos
3071,No tiene datos
3072,No tiene datos
3073,No tiene datos
3074,21
3075,71
3076,No tiene datos
3077,No tiene datos
3078,20
3079,No tiene datos
3080,No tiene datos
3081,14
3082,No tiene datos
3083,No tiene datos
3084,88
3085,No tiene datos
3086,65
3087,No tiene datos
3088,No tiene datos
3089,48
3090,27
3091,No tiene datos
3092,No tiene datos
3093,No tiene datos
3094,No tiene datos
3095,No tiene datos
3096,No tiene datos
3097,No tiene datos
3098,No tiene datos
3099,No tiene datos
3100,No tiene datos
3101,No tiene datos
3102,No tiene datos
3103,58
3104,No tiene datos
3105,No tiene datos
3106,56
3107,No tiene datos
3108,No tiene datos
3109,57
3110,No tiene datos
3111,No tiene datos
3112,No tiene datos
3113,No tiene datos
3114,No tiene datos
3115,No tiene datos
3116,82
3117,75
3118,96
3119,No tiene datos
3120,30
3121,22
3122,No tiene datos
3123,No tiene datos
3124,47
3125,No tiene datos
3126,No tiene datos
3127,55
3128,No tiene datos
3129,No tiene datos
3130,No tiene datos
3131,14
3132,No tiene datos
3133,No tiene datos
3134,No tiene datos
3135,No tiene datos
3136,64
3137,98
3138,15
3139,No tiene datos
3140,No tiene datos
3141,18
3142,No tiene datos
3143,No tiene datos
3144,No tiene datos
3145,24
3146,80
3147,No tiene datos
3148,No tiene datos
3149,73
3150,No tiene datos
3151,No tiene datos
3152,No tiene datos
3153,No tiene datos
3154,No tiene datos
3155,No tiene datos
3156,No tiene datos
3157,No tiene datos
3158,10
3159,58
3160,No tiene datos
3161,No tiene datos
3162,No tiene datos
3163,No tiene datos
3164,73
3165,No tiene datos
3166,No tiene datos
3167,No tiene datos
3168,No tiene datos
3169,No tiene datos
3170,16
3171,No tiene datos
3172,29
3173,No tiene datos
3174,No tiene datos
3175,86
3176,No tiene datos
3177,No tiene datos
3178,48
3179,No tiene datos
3180,No tiene datos
3181,No tiene datos
3182,No tiene datos
3183,No tiene datos
